,country_zone,country_name_en,country_currency_code,day,new_customer_amount,generic_customer_amount,total_amount
1721,Europe,Germany,EUR,2019-11-12,15713.534906441157,62278.554577778865,109749.73605415023
1722,Europe,Germany,EUR,2019-11-13,14049.536442393277,58140.64216813,109344.17161693216
1723,Europe,Germany,EUR,2019-11-14,21136.13916490823,55698.324973202645,113004.44405211204
1724,Europe,Germany,EUR,2019-11-15,22038.418112716245,84887.99538124075,164585.92111611494
1725,Europe,Germany,EUR,2019-11-16,47414.24908230043,172498.01928480086,314309.04134392634
1726,Europe,Germany,EUR,2019-11-18,17199.21315240153,72827.35548125075,114783.32655432353
1727,Europe,Germany,EUR,2019-11-19,13869.032117116356,60531.85125482487,106178.76933516008
1728,Europe,Germany,EUR,2019-11-20,20578.560867306373,65956.63962048136,126265.42072769323
1729,Europe,Germany,EUR,2019-11-21,19708.315491609883,77434.55972233349,144405.59579301323
1730,Europe,Germany,EUR,2019-11-22,15533.321795456155,101921.94442297598,162974.00147460593
1731,Europe,Germany,EUR,2019-11-23,40664.33861696375,178055.98965329677,305471.12440550193
1732,Europe,Germany,EUR,2019-11-25,15448.724043652532,67403.8290441926,117458.27543278201
1733,Europe,Germany,EUR,2019-11-26,60827.87058256457,36230.64955815178,245408.273767819
1734,Europe,Germany,EUR,2019-11-27,36873.99046472496,78289.17659769679,245591.5446288692
1735,Europe,Germany,EUR,2019-11-28,52286.26418617179,114682.80908789478,313310.2733940612
1736,Europe,Germany,EUR,2019-11-29,160571.2894233801,429943.4902021101,1112724.5190447168
1737,Europe,Germany,EUR,2019-11-30,122281.90042847884,311242.6033856927,845734.4026382015
1738,Europe,Germany,EUR,2019-12-02,16595.671532391167,73188.65534609651,124774.6462316242
1739,Europe,Germany,EUR,2019-12-03,17364.962620221027,78844.66785953986,124523.71658341722
1740,Europe,Germany,EUR,2019-12-04,13591.359289767797,88332.67216896698,140678.9264992749
1741,Europe,Germany,EUR,2019-12-05,24128.171871555514,104849.42462824701,180715.21295999142
1742,Europe,Germany,EUR,2019-12-06,21981.485718645305,103478.67895616558,182862.5786129161
1743,Europe,Germany,EUR,2019-12-07,35574.59229416464,190618.29470683943,316667.5858942105
1744,Europe,Germany,EUR,2019-12-08,5339.414042407742,14990.255676735127,27506.160586431382
1745,Europe,Germany,EUR,2019-12-09,19797.91242209152,88692.37035520715,145984.75382668086
1746,Europe,Germany,EUR,2019-12-10,17979.86159761639,105324.24953122743,170278.77223748653
1747,Europe,Germany,EUR,2019-12-11,20597.92661771925,90646.66093258692,169216.32542912086
1748,Europe,Germany,EUR,2019-12-12,17180.963723441026,101555.11148658369,165725.4911761248
1749,Europe,Germany,EUR,2019-12-13,24381.770984105104,131883.1385617487,214219.2231028684
1750,Europe,Germany,EUR,2019-12-14,49438.479625457025,221117.26457136322,381603.4223500712
1751,Europe,Germany,EUR,2019-12-15,1061.961451212448,6458.016673399209,9439.565665537266
1752,Europe,Germany,EUR,2019-12-16,25685.6344404749,149091.42789291515,237390.70748974165
1753,Europe,Germany,EUR,2019-12-17,30781.64187055036,150852.35218045805,250078.04054594986
1754,Europe,Germany,EUR,2019-12-18,28682.617790084878,170011.3889817859,264425.6348161263
1755,Europe,Germany,EUR,2019-12-19,37263.39250874129,175379.87591767064,295703.9426615513
1756,Europe,Germany,EUR,2019-12-20,49127.36569025264,242921.2551790815,386994.23571500333
1757,Europe,Germany,EUR,2019-12-21,56337.78302255018,345515.32218781573,553444.8019423011
1758,Europe,Germany,EUR,2019-12-22,14770.388886333281,20254.439360396103,45527.471684931465
1759,Europe,Germany,EUR,2019-12-23,48880.415970701964,357747.63291289425,526309.7939709255
1760,Europe,Germany,EUR,2019-12-24,16147.055915683826,91790.74481412166,140778.52178711255
1761,Europe,Germany,EUR,2019-12-27,24818.835100566168,125471.32788933459,207247.89270423964
1762,Europe,Germany,EUR,2019-12-28,26094.159556327515,146220.92861743039,240161.0290488049
1763,Europe,Germany,EUR,2019-12-30,32697.20094710437,138829.52160270273,243256.73404337675
1764,Europe,Germany,EUR,2019-12-31,10609.276404761215,48180.62802721105,86539.95698788913
1765,Europe,Germany,EUR,2020-01-02,27807.4217714257,94666.09766113845,166233.99986553768
1766,Europe,Germany,EUR,2020-01-03,25761.010406367634,89245.33775985359,163681.991953986
1767,Europe,Germany,EUR,2020-01-04,35685.15665366473,106209.15269295071,196575.71401242306
1768,Europe,Germany,EUR,2020-01-05,1832.2232533487165,5372.903685978885,11465.106673007516
1769,Europe,Germany,EUR,2020-01-06,14296.583233374602,54112.129260813526,95447.52267779845
1770,Europe,Germany,EUR,2020-01-07,20708.29683435806,53886.04989885066,107042.85067501086
1771,Europe,Germany,EUR,2020-01-08,14400.109914153221,49455.17591152727,90030.4029551626
1772,Europe,Germany,EUR,2020-01-09,11849.509538345845,44620.58184416801,90262.30660296393
1773,Europe,Germany,EUR,2020-01-10,19174.713837376356,61410.15355926455,116929.72149294181
1774,Europe,Germany,EUR,2020-01-11,42226.26647169262,126931.2822061751,256513.1483617178
1775,Europe,Germany,EUR,2020-01-13,15613.891082888178,48913.4202571199,96229.8213373342
1776,Europe,Germany,EUR,2020-01-14,16535.39017396311,43800.231183820986,90142.4233861223
1777,Europe,Germany,EUR,2020-01-15,19290.665661277017,52991.827879785844,108535.03270682417
1778,Europe,Germany,EUR,2020-01-16,8770.792044136155,41458.722669614304,75585.39750433792
1779,Europe,Germany,EUR,2020-01-17,19849.748566053808,62044.175608496196,124828.37526848397
1780,Europe,Germany,EUR,2020-01-18,44143.087476844965,119773.67173214626,237685.90171032088
1781,Europe,Germany,EUR,2020-01-19,0.0,475.16465298765394,2717.029343641355
1782,Europe,Germany,EUR,2020-01-20,13651.30089818861,46021.7594097554,88127.8999860298
1783,Europe,Germany,EUR,2020-01-21,11272.225740323867,41601.22352979529,85000.3555622077
1784,Europe,Germany,EUR,2020-01-22,19307.45901877791,41742.41392566261,87460.67950751894
1785,Europe,Germany,EUR,2020-01-23,16160.791523119526,58137.53588234948,100739.1290406155
1786,Europe,Germany,EUR,2020-01-24,22825.08498663084,67896.51509041093,131668.51362860145
1787,Europe,Germany,EUR,2020-01-25,43490.96160579879,113746.70074650839,239426.24685456793
1788,Europe,Germany,EUR,2020-01-26,1618.6661059385349,4481.302595541377,11718.463106980507
1789,Europe,Germany,EUR,2020-01-27,12748.488057512068,48503.82735553024,109111.53993340103
1790,Europe,Germany,EUR,2020-01-28,25638.0209037455,38518.04074977611,95171.0632433329
1791,Europe,Germany,EUR,2020-01-29,19097.881800024006,47208.94300649472,102433.21964816209
1792,Europe,Germany,EUR,2020-01-30,14471.65155853563,42055.32368233384,93039.22901931076
1793,Europe,Germany,EUR,2020-01-31,26055.864876939642,64262.16072721221,135924.51343362508
1794,Europe,Germany,EUR,2020-02-01,42156.90893449964,100220.9617438539,220416.55444928125
1795,Europe,Germany,EUR,2020-02-03,16286.74170437621,44949.50838689501,84648.90844757199
1796,Europe,Germany,EUR,2020-02-04,17481.302729844254,36236.085558267674,80799.8806155107
1797,Europe,Germany,EUR,2020-02-05,16249.17506071815,48175.483241387075,87155.05010814578
1798,Europe,Germany,EUR,2020-02-06,11101.622700972324,49040.14700982172,77708.93212104026
1799,Europe,Germany,EUR,2020-02-07,155086.65652073344,37492.96644220724,810542.1261736164
1800,Europe,Germany,EUR,2020-02-08,243933.85580781297,61122.96773171318,991013.3986284069
1801,Europe,Germany,EUR,2020-02-10,14355.796806065606,21096.0486640535,57482.98322553728
1802,Europe,Germany,EUR,2020-02-11,13421.532821861383,47398.57204625191,86257.81887473109
1803,Europe,Germany,EUR,2020-02-12,22230.522473954767,48194.07242035483,109875.29794968435
1804,Europe,Germany,EUR,2020-02-13,25034.13953372789,40346.769431621746,102127.92999879619
1805,Europe,Germany,EUR,2020-02-14,30280.947431304125,66229.94423345107,140080.04430793528
1806,Europe,Germany,EUR,2020-02-15,46084.710232526086,111436.49776868342,249736.05789580167
1807,Europe,Germany,EUR,2020-02-17,24532.814130182487,46472.607669367484,109783.80812630522
1808,Europe,Germany,EUR,2020-02-18,20266.961574948793,40829.94247763728,93589.81817390646
1809,Europe,Germany,EUR,2020-02-19,19719.575777564238,37569.167515260415,89855.8685228701
1810,Europe,Germany,EUR,2020-02-20,13469.922930035918,37761.27187649894,83046.4532705505
1811,Europe,Germany,EUR,2020-02-21,27843.96916506203,68205.88173986378,138317.80955607875
1812,Europe,Germany,EUR,2020-02-22,45906.1958715773,105905.17350789843,234825.7890779147
1813,Europe,Germany,EUR,2020-02-23,1058.0785939868085,5246.710826145596,8879.123760731502
1814,Europe,Germany,EUR,2020-02-24,14286.050983150057,34016.98411809929,82622.97915437917
1815,Europe,Germany,EUR,2020-02-25,11504.760352424362,29667.164775361136,67667.52358552883
1816,Europe,Germany,EUR,2020-02-26,22803.29245045194,48346.32895931522,100640.89275280683
1817,Europe,Germany,EUR,2020-02-27,21039.26187712852,52939.603450100985,114475.17329775369
1818,Europe,Germany,EUR,2020-02-28,23578.35928840494,72378.83693597405,145929.52018264614
1819,Europe,Germany,EUR,2020-02-29,41062.137339730536,121122.18804661093,262785.2247097242
1820,Europe,Germany,EUR,2020-03-02,19919.979746122564,60037.66060143158,118877.36267732269
1821,Europe,Germany,EUR,2020-03-03,20277.54236088866,44950.9159226393,105088.17181190854
1822,Europe,Germany,EUR,2020-03-04,18532.87753797812,42516.41297787855,97067.01389089743
1823,Europe,Germany,EUR,2020-03-05,16426.03920734603,37660.70587435487,87960.40323245878
1824,Europe,Germany,EUR,2020-03-06,20090.24303546687,53026.91920196256,123693.90145858272
1825,Europe,Germany,EUR,2020-03-07,39869.27506429871,114225.26289956848,242581.60224326866
1826,Europe,Germany,EUR,2020-03-09,17450.967907768943,46662.91620913915,105935.55686568907
1827,Europe,Germany,EUR,2020-03-10,13576.99271803293,27553.191694576937,64907.83134812076
1828,Europe,Germany,EUR,2020-03-11,9670.83834903943,37141.71347043281,79170.43958077102
1829,Europe,Germany,EUR,2020-03-12,8125.21849465824,40187.620821085846,84862.61120212813
1830,Europe,Germany,EUR,2020-03-13,18206.668995309064,46794.10824765045,114811.71994778601
1831,Europe,Germany,EUR,2020-03-14,31165.510843020158,89022.99564797038,195296.16694942882
1832,Europe,Germany,EUR,2020-03-16,12988.254491195317,53030.802059188194,133954.93410591938
1833,Europe,Germany,EUR,2020-03-17,2942.6718841663396,34794.963098971515,91399.74109149973
1834,Europe,Germany,EUR,2020-03-18,131.04643136533866,339.7500072434706,2730.133986777889
1835,Europe,Germany,EUR,2020-05-04,0.0,0.0,0.0
1836,Europe,Germany,EUR,2020-05-05,10901.607018136561,31659.944174990054,111984.17478035988
1837,Europe,Germany,EUR,2020-05-06,14461.216379741723,25400.292970105707,115315.71481567404
1838,Europe,Germany,EUR,2020-05-07,15124.214251019695,27704.768733522847,100054.77545459651
1839,Europe,Germany,EUR,2020-05-08,10462.84415163928,30686.220654230263,102914.98515843334
1840,Europe,Germany,EUR,2020-05-09,20860.650444749095,43164.85013456038,170772.3319265806
1841,Europe,Germany,EUR,2020-05-11,10808.903801874414,14956.766033163987,73757.15417964548
1842,Europe,Germany,EUR,2020-05-12,7915.398597327737,16018.727484376433,46315.15780886779
1843,Europe,Germany,EUR,2020-05-13,3302.8554275597394,14496.647451925686,41995.77035963559
1844,Europe,Germany,EUR,2020-05-14,8337.950534907974,19037.648977311273,55734.62968826237
1845,Europe,Germany,EUR,2020-05-15,12187.318116976496,22333.224047572934,69309.4868348212
1846,Europe,Germany,EUR,2020-05-16,15719.019442272373,42820.14948435421,112581.40675737859
1847,Europe,Germany,EUR,2020-05-18,11756.8063220837,18259.13610357052,64909.23888386506
1848,Europe,Germany,EUR,2020-05-19,11947.06632614004,17249.107867751,58892.99429131301
1849,Europe,Germany,EUR,2020-05-20,12237.067225180004,25684.615190453173,66985.79092813715
1850,Europe,Germany,EUR,2020-05-22,18153.231172741198,31079.35994832628,95291.86863876562
1851,Europe,Germany,EUR,2020-05-23,21715.84974869623,44208.7562996736,112393.23378908104
1852,Europe,Germany,EUR,2020-05-25,8675.759113538625,14626.723168984614,44463.27759081427
1853,Europe,Germany,EUR,2020-05-26,11694.680606473463,13952.367940321645,52312.958829598065
1854,Europe,Germany,EUR,2020-05-27,13155.605637620387,19142.00076525034,51581.28292114159
1855,Europe,Germany,EUR,2020-05-28,8204.962674929815,24054.785869990927,47715.219053002824
1856,Europe,Germany,EUR,2020-05-29,12084.90775765025,21537.86928061597,68466.9068168574
1857,Europe,Germany,EUR,2020-05-30,25269.246538740368,40468.59407707619,117005.38867312646
1858,Europe,Germany,EUR,2020-06-02,19570.66820296096,54830.45784755686,124925.15548483306
1859,Europe,Germany,EUR,2020-06-03,15487.164330186364,34463.94952048573,98785.08114181235
1860,Europe,Germany,EUR,2020-06-04,14190.387088253356,35848.4793357182,88089.7509137879
1861,Europe,Germany,EUR,2020-06-05,19368.953770088978,44970.76703020538,111233.95822865098
1862,Europe,Germany,EUR,2020-06-06,39222.92494337567,92405.98354152427,222333.95788301743
1863,Europe,Germany,EUR,2020-06-08,13590.631254037991,39141.96737022108,89461.17608588381
1864,Europe,Germany,EUR,2020-06-09,15443.093900675354,37698.85494659678,98797.79749922633
1865,Europe,Germany,EUR,2020-06-10,12230.514903611736,39594.27170129278,84559.02030279842
1866,Europe,Germany,EUR,2020-06-11,10529.338081628359,12402.816692999497,32537.324300838653
1867,Europe,Germany,EUR,2020-06-12,18116.2954933823,55874.21840552412,126105.44700999687
1868,Europe,Germany,EUR,2020-06-13,28487.0673930586,68180.88584647371,152542.559930779
1869,Europe,Germany,EUR,2020-06-15,13825.398509043229,37269.702151732956,83671.1564624406
1870,Europe,Germany,EUR,2020-06-16,11521.796388501858,28784.154506535357,76585.81566852398
1871,Europe,Germany,EUR,2020-06-17,10093.487358050306,31149.688199825676,58890.421898401015
1872,Europe,Germany,EUR,2020-06-18,12407.815871677507,32124.13975631527,84935.60891797015
1873,Europe,Germany,EUR,2020-06-19,17038.36579182941,53695.644287648356,108887.06225004375
1874,Europe,Germany,EUR,2020-06-20,18698.48139865165,70096.44492302772,151541.94762373166
1875,Europe,Germany,EUR,2020-06-21,271.8000057947765,2385.0450508491635,4386.900629243013
1876,Europe,Germany,EUR,2020-06-22,12252.161832644677,48163.05809826503,83824.23810856143
1877,Europe,Germany,EUR,2020-06-23,13337.0321414884,24339.593447491596,69431.99098029014
1878,Europe,Germany,EUR,2020-06-24,13979.15965517856,30343.509968352242,74113.89168725113
1879,Europe,Germany,EUR,2020-06-25,12895.64834636381,37119.581184246665,85901.71233142461
1880,Europe,Germany,EUR,2020-06-26,11590.280282819076,39498.75341354204,86962.94574690727
1881,Europe,Germany,EUR,2020-06-27,18605.63257524354,64249.201691221635,151364.84079852718
1882,Europe,Germany,EUR,2020-06-29,17123.206222209636,34384.54509022141,120899.02082756729
1883,Europe,Germany,EUR,2020-06-30,22456.40769305636,40371.2799678586,134404.81165122503
1884,Europe,Germany,EUR,2020-07-01,20860.116551880572,38640.73903810632,125780.74307450275
1885,Europe,Germany,EUR,2020-07-02,19976.23264017902,45561.3981499405,138078.0431223955
1886,Europe,Germany,EUR,2020-07-03,28486.484964474752,49155.27372656193,170681.1333174934
1887,Europe,Germany,EUR,2020-07-04,38295.455959316314,77001.42699881337,242835.5896415408
1888,Europe,Germany,EUR,2020-07-06,18042.472670379826,34494.67262828361,86544.03398797606
1889,Europe,Germany,EUR,2020-07-07,14118.165943856458,35298.56968113698,90771.6403995372
1890,Europe,Germany,EUR,2020-07-08,15286.760361628038,29564.220523166365,78085.37512906601
1891,Europe,Germany,EUR,2020-07-09,16407.83831410085,30515.957364885962,79359.19497765243
1892,Europe,Germany,EUR,2020-07-10,15454.645400921632,50903.3360495449,111727.2267034532
1893,Europe,Germany,EUR,2020-07-11,31215.50262980027,58914.59268463062,153140.56847924282
1894,Europe,Germany,EUR,2020-07-13,20193.47850195356,41802.84089123662,98109.94934170425
1895,Europe,Germany,EUR,2020-07-14,13145.17045882648,30394.37539800812,82912.00933911272
1896,Europe,Germany,EUR,2020-07-15,14427.581129024618,33516.92064315222,82433.68986462924
1897,Europe,Germany,EUR,2020-07-16,13290.146640488801,32317.263367575524,80677.95889862561
1898,Europe,Germany,EUR,2020-07-17,20390.145220432212,44732.60227512771,93833.75867910728
1899,Europe,Germany,EUR,2020-07-18,27445.685085142042,72957.13998401775,159154.4833574595
1900,Europe,Germany,EUR,2020-07-20,13791.326436888241,41276.3739871552,79244.31093948882
1901,Europe,Germany,EUR,2020-07-21,16231.70220320277,35603.325437634376,80654.75882670243
1902,Europe,Germany,EUR,2020-07-22,15823.371230211438,41177.94355648524,90353.79642634308
1903,Europe,Germany,EUR,2020-07-23,13121.096744027514,37845.04452114212,78217.92616760629
1904,Europe,Germany,EUR,2020-07-24,18959.99183279848,44301.944873088956,100711.1724685909
1905,Europe,Germany,EUR,2020-07-25,28991.110796661946,62655.72562153443,149084.97264277752
1906,Europe,Germany,EUR,2020-07-27,17057.683006526968,36233.27048677909,93205.36677285282
1907,Europe,Germany,EUR,2020-07-28,13787.783329669845,35065.40410473732,76763.55345802764
1908,Europe,Germany,EUR,2020-07-29,12796.63548711,31876.17078674286,82232.50932462577
1909,Europe,Germany,EUR,2020-07-30,13073.289064436825,43447.23092629502,91918.19960255329
1910,Europe,Germany,EUR,2020-07-31,19132.827515054767,38180.86313544462,92403.31407718163
1911,Europe,Germany,EUR,2020-08-01,27121.806256808373,48812.22329067666,134582.88919073596
1912,Europe,Germany,EUR,2020-08-03,17740.095163933136,44788.07859773904,109076.6427540856
1913,Europe,Germany,EUR,2020-08-04,17380.15429911634,34006.45186787474,90546.4346804501
1914,Europe,Germany,EUR,2020-08-05,18567.38643157099,34149.58369235488,98527.84185061371
1915,Europe,Germany,EUR,2020-08-06,14564.403310513098,40671.23068853926,91554.47295194148
1916,Europe,Germany,EUR,2020-08-07,20597.92661771925,37362.35683227978,91495.50205782709
1917,Europe,Germany,EUR,2020-08-08,29970.998353267438,47725.41155322012,131003.13750727278
1918,Europe,Germany,EUR,2020-08-10,9468.784166160205,31108.43284180326,73887.81232528825
1919,Europe,Germany,EUR,2020-08-11,9886.336925062431,32399.96822648165,76467.14584456537
1920,Europe,Germany,EUR,2020-08-12,14434.327593454169,34755.697705277234,84335.31919088626
1921,Europe,Germany,EUR,2020-08-13,10447.895151320567,25295.116075006194,64615.4521990301
1922,Europe,Germany,EUR,2020-08-14,17530.51794517924,36630.68092382331,103418.78588346006
1923,Europe,Germany,EUR,2020-08-15,17131.360222383482,46158.14476980599,123001.53947953584
1924,Europe,Germany,EUR,2020-08-17,15552.008045854545,42182.244577896934,89130.98761455849
1925,Europe,Germany,EUR,2020-08-18,13183.076852491786,36190.8988073043,79338.85851293313
1926,Europe,Germany,EUR,2020-08-19,14315.026805196389,36466.29045603279,85206.38967374321
1927,Europe,Germany,EUR,2020-08-20,12434.559050819102,31207.736915348993,68474.57545987803
1928,Europe,Germany,EUR,2020-08-21,14644.438705076594,50938.378836006304,97807.76597811884
1929,Europe,Germany,EUR,2020-08-22,27064.77679130679,64243.28033395254,157022.45499057608
1930,Europe,Germany,EUR,2020-08-24,13270.829425791242,43274.00695831617,92763.10933485247
1931,Europe,Germany,EUR,2020-08-25,12807.36188019583,36675.285246202846,86224.76605259784
1932,Europe,Germany,EUR,2020-08-26,12361.94962069964,27189.319436819183,64028.80100795127
1933,Europe,Germany,EUR,2020-08-27,12855.557845509082,39468.855412904624,78696.82807067361
1934,Europe,Germany,EUR,2020-08-28,35754.805405149644,43681.41575271641,198888.73206173658
1935,Europe,Germany,EUR,2020-08-29,57278.84200689928,73661.24760617218,285144.7551150008
1936,Europe,Germany,EUR,2020-08-31,19737.873742240066,43227.21852874722,107291.64475174372
1937,Europe,Germany,EUR,2020-09-01,16716.137177816636,42527.91594240951,81922.1234251512
1938,Europe,Germany,EUR,2020-09-02,16610.57199699456,36120.327877228294,82105.15160762481
1939,Europe,Germany,EUR,2020-09-03,6020.952556938145,35622.10875946341,68478.07003138111
1940,Europe,Germany,EUR,2020-09-04,14586.341453837962,50709.241723978244,106702.17848917631
1941,Europe,Germany,EUR,2020-09-05,30720.632476392497,78109.40030814966,172144.3395272604
1942,Europe,Germany,EUR,2020-09-07,22606.965481980536,34456.766234618306,83686.00839132868
1943,Europe,Germany,EUR,2020-09-08,16698.5187131553,33225.26952979137,80926.85004678911
1944,Europe,Germany,EUR,2020-09-09,16785.59178644027,30646.178689090855,83117.02420062649
1945,Europe,Germany,EUR,2020-09-10,13000.728170032686,31879.95657253786,72932.09555491238
1946,Europe,Germany,EUR,2020-09-11,18889.954795591006,47210.884435107546,99669.4504106671
1947,Europe,Germany,EUR,2020-09-12,26365.716883545687,82081.32057140242,157953.95243900706
1948,Europe,Germany,EUR,2020-09-13,1007.5529143381723,108.28318088002612,2337.5771212657187
1949,Europe,Germany,EUR,2020-09-14,11647.989248335147,27693.41137613785,65308.78489238338
1950,Europe,Germany,EUR,2020-09-15,13841.803580821557,24589.261167100223,71231.11287579028
1951,Europe,Germany,EUR,2020-09-16,15154.597608810327,28888.50629447442,72960.97430552807
1952,Europe,Germany,EUR,2020-09-17,16570.67563900111,37403.27244029496,77822.020337737
1953,Europe,Germany,EUR,2020-09-18,20224.056002605474,46305.88748724158,98383.54516896588
1954,Europe,Germany,EUR,2020-09-19,32776.79952022998,80027.48324190034,173933.26892254324
1955,Europe,Germany,EUR,2020-09-21,10632.961833837617,37666.28748161673,67448.3848308568
1956,Europe,Germany,EUR,2020-09-22,9517.368417196021,20885.50073099319,45563.43664998396
1957,Europe,Germany,EUR,2020-09-23,11568.00238948697,28740.375291316268,63789.277252844615
1958,Europe,Germany,EUR,2020-09-24,50976.33376538693,18350.625926949655,262336.172271579
1959,Europe,Germany,EUR,2020-09-25,89739.23719895494,32534.120943627502,504713.1964747717
1960,Europe,Germany,EUR,2020-09-26,104383.04493973237,38021.71452490872,527488.4352817684
1961,Europe,Germany,EUR,2020-09-27,3692.5001501526795,0.0,18260.883389322058
1962,Europe,Germany,EUR,2020-09-28,39903.88102932222,22979.137347058095,147025.6022417289
1963,Europe,Germany,EUR,2020-09-29,18682.901434033767,37785.05437700598,79084.48282893842
1964,Europe,Germany,EUR,2020-09-30,17084.765935675805,32495.389442801745,84927.01809635843
1965,Europe,Germany,EUR,2020-10-01,13930.235654135498,36070.43316187882,80921.17136809662
1966,Europe,Germany,EUR,2020-10-02,28609.71714567349,64335.69233592276,141711.57237843375
1967,Europe,Germany,EUR,2020-10-04,367.2212221148712,2360.971336050198,4540.758846808984
1968,Europe,Germany,EUR,2020-10-05,24671.28652599186,42656.9724094467,104512.82944249938
1969,Europe,Germany,EUR,2020-10-06,25483.48318616504,38503.48003517996,94840.48648628501
1970,Europe,Germany,EUR,2020-10-07,16621.152782934427,30394.0841837162,78794.53046561377
1971,Europe,Germany,EUR,2020-10-08,13247.483746722084,43053.89748933772,86261.45905338012
1972,Europe,Germany,EUR,2020-10-09,29316.39716073991,45928.42522919409,120659.44853674532
1973,Europe,Germany,EUR,2020-10-10,38644.476288186,96706.63620464275,231007.0475322134
1974,Europe,Germany,EUR,2020-10-12,12130.434258620873,35800.72019184283,76948.47453339872
1975,Europe,Germany,EUR,2020-10-13,11690.506534955903,35040.11699705534,78431.77452930839
1976,Europe,Germany,EUR,2020-10-14,11488.695030653278,26327.3736684425,60690.51450820756
1977,Europe,Germany,EUR,2020-10-15,10261.712147351147,28214.7334943953,65012.08606462919
1978,Europe,Germany,EUR,2020-10-16,22531.346837511202,36390.137918694934,96363.39162589623
1979,Europe,Germany,EUR,2020-10-17,30632.05479593259,69512.1719819996,157988.94668975312
1980,Europe,Germany,EUR,2020-10-19,24072.841156090148,37074.34589756796,95868.13318676587
1981,Europe,Germany,EUR,2020-10-20,16515.199316389786,33498.525607045754,73456.71810181161
1982,Europe,Germany,EUR,2020-10-21,8091.4861725104965,27615.80276734038,62082.47028788406
1983,Europe,Germany,EUR,2020-10-22,12896.71613210086,33490.90549974044,68821.41168155831
1984,Europe,Germany,EUR,2020-10-23,10244.676111273651,34105.124977121304,72786.051587513
1985,Europe,Germany,EUR,2020-10-24,27711.321055091117,70903.98215453012,153805.55631484895
1986,Europe,Germany,EUR,2020-10-25,0.0,1170.1960963771537,1767.1853948192522
1987,Europe,Germany,EUR,2020-10-26,8857.476831698561,29594.700952387637,69305.26422758833
1988,Europe,Germany,EUR,2020-10-27,20362.334255553564,34903.87724415071,88398.38952751092
1989,Europe,Germany,EUR,2020-10-28,11402.59267167472,35537.656614805746,80434.7464291546
1990,Europe,Germany,EUR,2020-10-29,14297.990769118896,38353.74735341623,86781.8589930465
1991,Europe,Germany,EUR,2020-10-30,21722.644748841103,62597.57983458048,122006.79999404227
1992,Europe,Germany,EUR,2020-10-31,33078.01216950898,71676.91342100903,162336.4363181559
1993,Europe,Germany,EUR,2020-11-01,1087.200023179106,4504.114381742011,11913.091325415695
1994,Europe,Germany,EUR,2020-11-02,13176.815745215443,36479.88045632253,71002.50965663075
1995,Europe,Germany,EUR,2020-11-03,10710.036549766566,30337.976896805707,60453.029253144385
1996,Europe,Germany,EUR,2020-11-04,13699.20564920994,27464.614014117036,62055.24175158926
1997,Europe,Germany,EUR,2020-11-05,9951.326247876574,31992.899182088655,74051.0864716264
1998,Europe,Germany,EUR,2020-11-06,18623.542254196804,49311.46165846328,98857.6905719318
1999,Europe,Germany,EUR,2020-11-07,30806.637763940416,61031.38083690341,156671.34762594762
2000,Europe,Germany,EUR,2020-11-09,14803.247565605257,48295.07524393678,94832.67223611842
2001,Europe,Germany,EUR,2020-11-10,11878.145610384938,36303.88995257041,69579.15126914188
2002,Europe,Germany,EUR,2020-11-11,16821.99357293064,28261.861673971496,75014.81163503017
2003,Europe,Germany,EUR,2020-11-12,16430.261814578917,47903.14934272378,94055.51836240663
2004,Europe,Germany,EUR,2020-11-13,27980.645739404546,60834.71411842476,123144.62276830066
2005,Europe,Germany,EUR,2020-11-14,39178.36915671145,85965.828011363,200586.8511336548
2006,Europe,Germany,EUR,2020-11-16,11435.596958092656,32681.62098248649,64699.7587365418
2007,Europe,Germany,EUR,2020-11-17,12906.860096602846,41738.77374701357,79448.59776527279
2008,Europe,Germany,EUR,2020-11-18,16376.921063441692,25459.943364234598,72534.58804643751
2009,Europe,Germany,EUR,2020-11-19,17839.593380340153,32714.965018911666,81276.7925542499
2010,Europe,Germany,EUR,2020-11-20,39822.72931330636,40233.92389350159,146719.00212804932
2011,Europe,Germany,EUR,2020-11-21,89993.07899008114,55184.86564082713,269772.6689658394
2012,Europe,Germany,EUR,2020-11-23,44311.26373043049,33316.41960316325,145862.0070026353
2013,Europe,Germany,EUR,2020-11-24,46786.92496178302,25899.385730746366,152886.19279524812
2014,Europe,Germany,EUR,2020-11-25,57025.53410864161,27928.71252401162,167240.2908512775
2015,Europe,Germany,EUR,2020-11-26,76216.65301779628,45535.62568510532,228158.8746857761
2016,Europe,Germany,EUR,2020-11-27,166040.09968283228,120948.81847148611,553186.8346153726
2017,Europe,Germany,EUR,2020-11-28,137632.1455057461,103125.77577007024,449800.4705897466
2018,Europe,Germany,EUR,2020-11-30,30298.1776102429,72330.64097066078,160889.63518016724
2019,Europe,Germany,EUR,2020-12-01,10931.116733051425,26917.470895309085,64074.71579464445
2020,Europe,Germany,EUR,2020-12-02,13348.438034588717,36091.83741233517,84098.75611441415
2021,Europe,Germany,EUR,2020-12-03,13813.070437351824,50641.8741511134,95836.73057895352
2022,Europe,Germany,EUR,2020-12-04,30129.418928073537,58793.25339632939,132387.86146536653
2023,Europe,Germany,EUR,2020-12-05,43503.386748920835,115260.72385021593,227991.37793220507
